 -124300     0.536
 -124200     0.598
 -124100     1.240
 -124000     0.510
 -123900     0.581
 -123800     0.715
 -123700     0.366
 -123600     0.253
 -123500     0.284
 -123400     0.459
 -123300     0.824
 -123200    -0.006
 -123100    -0.487
 -123000    -0.355
 -122900    -0.159
 -122800    -0.744
 -122700    -0.144
 -122600     0.281
 -122500     0.233
 -122400     0.137
 -122300     0.467
 -122200     0.355
 -122100    -0.147
 -122000     0.162
 -121900     0.581
 -121800     0.059
 -121700    -0.165
 -121600    -0.600
 -121500    -0.617
 -121400    -0.645
 -121300    -0.243
 -121200    -0.462
 -121100    -0.927
 -121000    -0.698
 -120900    -0.590
 -120800    -0.313
 -120700    -0.045
 -120600     0.073
 -120500    -0.401
 -120400    -0.780
 -120300    -0.863
 -120200    -1.086
 -120100    -1.161
 -120000    -0.939
 -119900    -1.440
 -119800    -1.267
 -119700    -0.733
 -119600    -1.254
 -119500    -1.081
 -119400    -1.276
 -119300    -1.381
 -119200    -1.245
 -119100    -0.516
 -119000    -1.060
 -118900    -1.265
 -118800    -1.751
 -118700    -0.607
 -118600    -0.640
 -118500    -1.115
 -118400    -1.456
 -118300    -1.129
 -118200    -0.930
 -118100    -1.152
 -118000    -1.683
 -117900    -1.858
 -117800    -1.787
 -117700    -1.546
 -117600    -1.097
 -117500    -1.611
 -117400    -1.733
 -117300    -1.456
 -117200    -1.824
 -117100    -1.510
 -117000    -1.486
 -116900    -1.800
 -116800    -2.235
 -116700    -2.524
 -116600    -2.670
 -116500    -2.670
 -116400    -2.732
 -116300    -2.826
 -116200    -2.872
 -116100    -2.959
 -116000    -3.174
 -115900    -3.524
 -115800    -2.998
 -115700    -2.581
 -115600    -2.470
 -115500    -2.470
 -115400    -2.470
 -115300    -2.478
 -115200    -3.688
 -115100    -4.025
 -115000    -3.475
 -114900    -3.901
 -114800    -4.293
 -114700    -4.636
 -114600    -4.866
 -114500    -4.656
 -114400    -4.251
 -114300    -4.351
 -114200    -4.364
 -114100    -4.354
 -114000    -4.516
 -113900    -4.570
 -113800    -5.199
 -113700    -5.463
 -113600    -5.033
 -113500    -4.889
 -113400    -4.853
 -113300    -4.936
 -113200    -4.980
 -113100    -5.480
 -113000    -5.857
 -112900    -6.016
 -112800    -5.884
 -112700    -5.673
 -112600    -5.741
 -112500    -5.883
 -112400    -5.938
 -112300    -5.940
 -112200    -5.940
 -112100    -5.940
 -112000    -6.088
 -111900    -6.342
 -111800    -6.349
 -111700    -5.932
 -111600    -5.680
 -111500    -5.680
 -111400    -5.680
 -111300    -5.680
 -111200    -5.680
 -111100    -5.826
 -111000    -6.070
 -110900    -6.276
 -110800    -6.273
 -110700    -5.753
 -110600    -5.570
 -110500    -5.570
 -110400    -5.573
 -110300    -5.580
 -110200    -5.580
 -110100    -5.574
 -110000    -5.506
 -109900    -5.736
 -109800    -6.249
 -109700    -6.191
 -109600    -6.090
 -109500    -6.090
 -109400    -6.347
 -109300    -6.776
 -109200    -6.790
 -109100    -6.465
